Size,PhaseName,MetricName,Sequence,MetricValue,Scenario,CaseName,RunIndex,Tool,Iteration
4,Read,Time,1,2043970731,User,RouteSensor,2,Sesame,1
4,Check,Time,2,323162184,User,RouteSensor,2,Sesame,1
4,LHS,Time,3,1548638,User,RouteSensor,2,Sesame,1
4,RHS,Time,4,3578289,User,RouteSensor,2,Sesame,1
4,ReCheck,Time,5,118763645,User,RouteSensor,2,Sesame,1
4,LHS,Time,6,315212,User,RouteSensor,2,Sesame,2
4,RHS,Time,7,2145630,User,RouteSensor,2,Sesame,2
4,ReCheck,Time,8,77003450,User,RouteSensor,2,Sesame,2
4,LHS,Time,9,304784,User,RouteSensor,2,Sesame,3
4,RHS,Time,10,2531952,User,RouteSensor,2,Sesame,3
4,ReCheck,Time,11,46335672,User,RouteSensor,2,Sesame,3
4,LHS,Time,12,307437,User,RouteSensor,2,Sesame,4
4,RHS,Time,13,2650563,User,RouteSensor,2,Sesame,4
4,ReCheck,Time,14,40122213,User,RouteSensor,2,Sesame,4
4,LHS,Time,15,317651,User,RouteSensor,2,Sesame,5
4,RHS,Time,16,2168241,User,RouteSensor,2,Sesame,5
4,ReCheck,Time,17,35495611,User,RouteSensor,2,Sesame,5
2,Read,Time,1,1558070474,Repair,PosLength,1,Sesame,1
2,Check,Time,2,490991946,Repair,PosLength,1,Sesame,1
2,LHS,Time,3,19696,Repair,PosLength,1,Sesame,1
2,RHS,Time,4,20739872,Repair,PosLength,1,Sesame,1
2,ReCheck,Time,5,156918949,Repair,PosLength,1,Sesame,1
8,Read,Time,1,3206376046,Repair,ConnectedSegments,1,Sesame,1
8,Check,Time,2,4015394624,Repair,ConnectedSegments,1,Sesame,1
8,LHS,Time,3,19885,Repair,ConnectedSegments,1,Sesame,1
8,RHS,Time,4,85938191,Repair,ConnectedSegments,1,Sesame,1
8,ReCheck,Time,5,3508425411,Repair,ConnectedSegments,1,Sesame,1
4,Read,Time,1,1939576969,User,PosLength,3,Sesame,1
4,Check,Time,2,580836321,User,PosLength,3,Sesame,1
4,LHS,Time,3,38393081,User,PosLength,3,Sesame,1
4,RHS,Time,4,26520143,User,PosLength,3,Sesame,1
4,ReCheck,Time,5,195989700,User,PosLength,3,Sesame,1
4,LHS,Time,6,9869898,User,PosLength,3,Sesame,2
4,RHS,Time,7,2679106,User,PosLength,3,Sesame,2
4,ReCheck,Time,8,105351478,User,PosLength,3,Sesame,2
4,LHS,Time,9,5424166,User,PosLength,3,Sesame,3
4,RHS,Time,10,14131279,User,PosLength,3,Sesame,3
4,ReCheck,Time,11,73914175,User,PosLength,3,Sesame,3
4,LHS,Time,12,5330078,User,PosLength,3,Sesame,4
4,RHS,Time,13,14332879,User,PosLength,3,Sesame,4
4,ReCheck,Time,14,68199456,User,PosLength,3,Sesame,4
4,LHS,Time,15,5374220,User,PosLength,3,Sesame,5
4,RHS,Time,16,10901856,User,PosLength,3,Sesame,5
4,ReCheck,Time,17,73035110,User,PosLength,3,Sesame,5
1,Read,Time,1,1124754105,User,RouteSensor,2,Sesame,1
1,Check,Time,2,213068552,User,RouteSensor,2,Sesame,1
1,LHS,Time,3,1349275,User,RouteSensor,2,Sesame,1
1,RHS,Time,4,4295748,User,RouteSensor,2,Sesame,1
1,ReCheck,Time,5,52915498,User,RouteSensor,2,Sesame,1
1,LHS,Time,6,124716,User,RouteSensor,2,Sesame,2
1,RHS,Time,7,2903281,User,RouteSensor,2,Sesame,2
1,ReCheck,Time,8,41486231,User,RouteSensor,2,Sesame,2
1,LHS,Time,9,117203,User,RouteSensor,2,Sesame,3
1,RHS,Time,10,2905449,User,RouteSensor,2,Sesame,3
1,ReCheck,Time,11,36487103,User,RouteSensor,2,Sesame,3
1,LHS,Time,12,123061,User,RouteSensor,2,Sesame,4
1,RHS,Time,13,2726042,User,RouteSensor,2,Sesame,4
1,ReCheck,Time,14,35498682,User,RouteSensor,2,Sesame,4
1,LHS,Time,15,132797,User,RouteSensor,2,Sesame,5
1,RHS,Time,16,2715152,User,RouteSensor,2,Sesame,5
1,ReCheck,Time,17,34132534,User,RouteSensor,2,Sesame,5
4,Read,Time,1,1926415194,User,ConnectedSegments,1,Sesame,1
4,Check,Time,2,2092747142,User,ConnectedSegments,1,Sesame,1
4,LHS,Time,3,26243286,User,ConnectedSegments,1,Sesame,1
4,RHS,Time,4,77594001,User,ConnectedSegments,1,Sesame,1
4,ReCheck,Time,5,1703752158,User,ConnectedSegments,1,Sesame,1
4,LHS,Time,6,8853501,User,ConnectedSegments,1,Sesame,2
4,RHS,Time,7,27476537,User,ConnectedSegments,1,Sesame,2
4,ReCheck,Time,8,1575437911,User,ConnectedSegments,1,Sesame,2
4,LHS,Time,9,3694169,User,ConnectedSegments,1,Sesame,3
4,RHS,Time,10,4785862,User,ConnectedSegments,1,Sesame,3
4,ReCheck,Time,11,1568582608,User,ConnectedSegments,1,Sesame,3
4,LHS,Time,12,3673798,User,ConnectedSegments,1,Sesame,4
4,RHS,Time,13,26145358,User,ConnectedSegments,1,Sesame,4
4,ReCheck,Time,14,1541603075,User,ConnectedSegments,1,Sesame,4
4,LHS,Time,15,3658664,User,ConnectedSegments,1,Sesame,5
4,RHS,Time,16,21175015,User,ConnectedSegments,1,Sesame,5
4,ReCheck,Time,17,1534777156,User,ConnectedSegments,1,Sesame,5
1,Read,Time,1,5633509129,User,RouteSensor,1,Neo4j,1
1,Check,Time,2,1914827118,User,RouteSensor,1,Neo4j,1
1,LHS,Time,3,9130410,User,RouteSensor,1,Neo4j,1
1,RHS,Time,4,41338890,User,RouteSensor,1,Neo4j,1
1,ReCheck,Time,5,352155233,User,RouteSensor,1,Neo4j,1
1,LHS,Time,6,2174953,User,RouteSensor,1,Neo4j,2
1,RHS,Time,7,36452748,User,RouteSensor,1,Neo4j,2
1,ReCheck,Time,8,221119437,User,RouteSensor,1,Neo4j,2
1,LHS,Time,9,2113113,User,RouteSensor,1,Neo4j,3
1,RHS,Time,10,24124615,User,RouteSensor,1,Neo4j,3
1,ReCheck,Time,11,201553393,User,RouteSensor,1,Neo4j,3
1,LHS,Time,12,2021221,User,RouteSensor,1,Neo4j,4
1,RHS,Time,13,24257721,User,RouteSensor,1,Neo4j,4
1,ReCheck,Time,14,174994593,User,RouteSensor,1,Neo4j,4
1,LHS,Time,15,2007619,User,RouteSensor,1,Neo4j,5
1,RHS,Time,16,27283213,User,RouteSensor,1,Neo4j,5
1,ReCheck,Time,17,166072895,User,RouteSensor,1,Neo4j,5
8,Read,Time,1,5425683378,Repair,ConnectedSegments,3,EMFIncQuery,1
8,Check,Time,2,34460,Repair,ConnectedSegments,3,EMFIncQuery,1
8,LHS,Time,3,9314,Repair,ConnectedSegments,3,EMFIncQuery,1
8,RHS,Time,4,10928569,Repair,ConnectedSegments,3,EMFIncQuery,1
8,ReCheck,Time,5,2836,Repair,ConnectedSegments,3,EMFIncQuery,1
1,Read,Time,1,2336809230,User,ConnectedSegments,1,EMFIncQuery,1
1,Check,Time,2,34322,User,ConnectedSegments,1,EMFIncQuery,1
1,LHS,Time,3,5500815,User,ConnectedSegments,1,EMFIncQuery,1
1,RHS,Time,4,6008602,User,ConnectedSegments,1,EMFIncQuery,1
1,ReCheck,Time,5,2475,User,ConnectedSegments,1,EMFIncQuery,1
1,LHS,Time,6,4914536,User,ConnectedSegments,1,EMFIncQuery,2
1,RHS,Time,7,4261272,User,ConnectedSegments,1,EMFIncQuery,2
1,ReCheck,Time,8,1985,User,ConnectedSegments,1,EMFIncQuery,2
1,LHS,Time,9,4812250,User,ConnectedSegments,1,EMFIncQuery,3
1,RHS,Time,10,4271230,User,ConnectedSegments,1,EMFIncQuery,3
1,ReCheck,Time,11,2021,User,ConnectedSegments,1,EMFIncQuery,3
1,LHS,Time,12,4937841,User,ConnectedSegments,1,EMFIncQuery,4
1,RHS,Time,13,4718773,User,ConnectedSegments,1,EMFIncQuery,4
1,ReCheck,Time,14,2117,User,ConnectedSegments,1,EMFIncQuery,4
1,LHS,Time,15,4938431,User,ConnectedSegments,1,EMFIncQuery,5
1,RHS,Time,16,4662559,User,ConnectedSegments,1,EMFIncQuery,5
1,ReCheck,Time,17,2204,User,ConnectedSegments,1,EMFIncQuery,5
2,Read,Time,1,7328632210,Repair,RouteSensor,1,Neo4j,1
2,Check,Time,2,2098244021,Repair,RouteSensor,1,Neo4j,1
2,LHS,Time,3,85937,Repair,RouteSensor,1,Neo4j,1
2,RHS,Time,4,34016398,Repair,RouteSensor,1,Neo4j,1
2,ReCheck,Time,5,400499914,Repair,RouteSensor,1,Neo4j,1
4,Read,Time,1,8409641099,User,RouteSensor,2,Neo4j,1
4,Check,Time,2,2509603205,User,RouteSensor,2,Neo4j,1
4,LHS,Time,3,14557216,User,RouteSensor,2,Neo4j,1
4,RHS,Time,4,36741120,User,RouteSensor,2,Neo4j,1
4,ReCheck,Time,5,561986603,User,RouteSensor,2,Neo4j,1
4,LHS,Time,6,5390671,User,RouteSensor,2,Neo4j,2
4,RHS,Time,7,28253099,User,RouteSensor,2,Neo4j,2
4,ReCheck,Time,8,389093417,User,RouteSensor,2,Neo4j,2
4,LHS,Time,9,5116069,User,RouteSensor,2,Neo4j,3
4,RHS,Time,10,25844723,User,RouteSensor,2,Neo4j,3
4,ReCheck,Time,11,316871797,User,RouteSensor,2,Neo4j,3
4,LHS,Time,12,5039982,User,RouteSensor,2,Neo4j,4
4,RHS,Time,13,29294594,User,RouteSensor,2,Neo4j,4
4,ReCheck,Time,14,248638517,User,RouteSensor,2,Neo4j,4
4,LHS,Time,15,4605950,User,RouteSensor,2,Neo4j,5
4,RHS,Time,16,26604001,User,RouteSensor,2,Neo4j,5
4,ReCheck,Time,17,201412548,User,RouteSensor,2,Neo4j,5
8,Read,Time,1,12653531119,User,ConnectedSegments,2,Neo4j,1
8,Check,Time,2,8032393544,User,ConnectedSegments,2,Neo4j,1
8,LHS,Time,3,86376973,User,ConnectedSegments,2,Neo4j,1
8,RHS,Time,4,62217314,User,ConnectedSegments,2,Neo4j,1
8,ReCheck,Time,5,3424850911,User,ConnectedSegments,2,Neo4j,1
8,LHS,Time,6,52335163,User,ConnectedSegments,2,Neo4j,2
8,RHS,Time,7,51306938,User,ConnectedSegments,2,Neo4j,2
8,ReCheck,Time,8,2615194037,User,ConnectedSegments,2,Neo4j,2
8,LHS,Time,9,27936444,User,ConnectedSegments,2,Neo4j,3
8,RHS,Time,10,48629681,User,ConnectedSegments,2,Neo4j,3
8,ReCheck,Time,11,2577548797,User,ConnectedSegments,2,Neo4j,3
8,LHS,Time,12,17911688,User,ConnectedSegments,2,Neo4j,4
8,RHS,Time,13,47614859,User,ConnectedSegments,2,Neo4j,4
8,ReCheck,Time,14,2533684476,User,ConnectedSegments,2,Neo4j,4
8,LHS,Time,15,17012710,User,ConnectedSegments,2,Neo4j,5
8,RHS,Time,16,50649909,User,ConnectedSegments,2,Neo4j,5
8,ReCheck,Time,17,2586400180,User,ConnectedSegments,2,Neo4j,5
1,Read,Time,1,5649439945,Repair,RouteSensor,1,Neo4j,1
1,Check,Time,2,1893578431,Repair,RouteSensor,1,Neo4j,1
1,LHS,Time,3,63095,Repair,RouteSensor,1,Neo4j,1
1,RHS,Time,4,40326591,Repair,RouteSensor,1,Neo4j,1
1,ReCheck,Time,5,270711160,Repair,RouteSensor,1,Neo4j,1
8,Read,Time,1,3363758258,Repair,RouteSensor,2,EMFIncQuery,1
8,Check,Time,2,26863,Repair,RouteSensor,2,EMFIncQuery,1
8,LHS,Time,3,10213,Repair,RouteSensor,2,EMFIncQuery,1
8,RHS,Time,4,4849687,Repair,RouteSensor,2,EMFIncQuery,1
8,ReCheck,Time,5,1985,Repair,RouteSensor,2,EMFIncQuery,1
4,Read,Time,1,1994914632,Repair,RouteSensor,2,Sesame,1
4,Check,Time,2,319785968,Repair,RouteSensor,2,Sesame,1
4,LHS,Time,3,19672,Repair,RouteSensor,2,Sesame,1
4,RHS,Time,4,92379968,Repair,RouteSensor,2,Sesame,1
4,ReCheck,Time,5,116798279,Repair,RouteSensor,2,Sesame,1
1,Read,Time,1,1190950613,Repair,ConnectedSegments,1,Sesame,1
1,Check,Time,2,843215348,Repair,ConnectedSegments,1,Sesame,1
1,LHS,Time,3,19299,Repair,ConnectedSegments,1,Sesame,1
1,RHS,Time,4,56092797,Repair,ConnectedSegments,1,Sesame,1
1,ReCheck,Time,5,431349634,Repair,ConnectedSegments,1,Sesame,1
1,Read,Time,1,5565333715,User,PosLength,1,Neo4j,1
1,Check,Time,2,1776175839,User,PosLength,1,Neo4j,1
1,LHS,Time,3,25306086,User,PosLength,1,Neo4j,1
1,RHS,Time,4,23098350,User,PosLength,1,Neo4j,1
1,ReCheck,Time,5,384325803,User,PosLength,1,Neo4j,1
1,LHS,Time,6,15331116,User,PosLength,1,Neo4j,2
1,RHS,Time,7,18612711,User,PosLength,1,Neo4j,2
1,ReCheck,Time,8,314183880,User,PosLength,1,Neo4j,2
1,LHS,Time,9,40470243,User,PosLength,1,Neo4j,3
1,RHS,Time,10,19829793,User,PosLength,1,Neo4j,3
1,ReCheck,Time,11,87926552,User,PosLength,1,Neo4j,3
1,LHS,Time,12,14140696,User,PosLength,1,Neo4j,4
1,RHS,Time,13,17993580,User,PosLength,1,Neo4j,4
1,ReCheck,Time,14,84984795,User,PosLength,1,Neo4j,4
1,LHS,Time,15,13207932,User,PosLength,1,Neo4j,5
1,RHS,Time,16,16504527,User,PosLength,1,Neo4j,5
1,ReCheck,Time,17,81285845,User,PosLength,1,Neo4j,5
2,Read,Time,1,7444583626,User,ConnectedSegments,3,Neo4j,1
2,Check,Time,2,5112413801,User,ConnectedSegments,3,Neo4j,1
2,LHS,Time,3,47615332,User,ConnectedSegments,3,Neo4j,1
2,RHS,Time,4,63954210,User,ConnectedSegments,3,Neo4j,1
2,ReCheck,Time,5,1727194404,User,ConnectedSegments,3,Neo4j,1
2,LHS,Time,6,20422828,User,ConnectedSegments,3,Neo4j,2
2,RHS,Time,7,42205121,User,ConnectedSegments,3,Neo4j,2
2,ReCheck,Time,8,687995793,User,ConnectedSegments,3,Neo4j,2
2,LHS,Time,9,10121297,User,ConnectedSegments,3,Neo4j,3
2,RHS,Time,10,45331356,User,ConnectedSegments,3,Neo4j,3
2,ReCheck,Time,11,724630728,User,ConnectedSegments,3,Neo4j,3
2,LHS,Time,12,9634638,User,ConnectedSegments,3,Neo4j,4
2,RHS,Time,13,39259599,User,ConnectedSegments,3,Neo4j,4
2,ReCheck,Time,14,644209419,User,ConnectedSegments,3,Neo4j,4
2,LHS,Time,15,8984018,User,ConnectedSegments,3,Neo4j,5
2,RHS,Time,16,47685503,User,ConnectedSegments,3,Neo4j,5
2,ReCheck,Time,17,675119898,User,ConnectedSegments,3,Neo4j,5
1,Read,Time,1,5631886410,Repair,RouteSensor,3,Neo4j,1
1,Check,Time,2,1891871432,Repair,RouteSensor,3,Neo4j,1
1,LHS,Time,3,74192,Repair,RouteSensor,3,Neo4j,1
1,RHS,Time,4,31952745,Repair,RouteSensor,3,Neo4j,1
1,ReCheck,Time,5,277710546,Repair,RouteSensor,3,Neo4j,1
2,Read,Time,1,7584972053,User,PosLength,2,Neo4j,1
2,Check,Time,2,2100172285,User,PosLength,2,Neo4j,1
2,LHS,Time,3,46801783,User,PosLength,2,Neo4j,1
2,RHS,Time,4,29314598,User,PosLength,2,Neo4j,1
2,ReCheck,Time,5,617129047,User,PosLength,2,Neo4j,1
2,LHS,Time,6,26805027,User,PosLength,2,Neo4j,2
2,RHS,Time,7,20231574,User,PosLength,2,Neo4j,2
2,ReCheck,Time,8,215488369,User,PosLength,2,Neo4j,2
2,LHS,Time,9,26557541,User,PosLength,2,Neo4j,3
2,RHS,Time,10,22554206,User,PosLength,2,Neo4j,3
2,ReCheck,Time,11,152817271,User,PosLength,2,Neo4j,3
2,LHS,Time,12,9669444,User,PosLength,2,Neo4j,4
2,RHS,Time,13,17036419,User,PosLength,2,Neo4j,4
2,ReCheck,Time,14,68211880,User,PosLength,2,Neo4j,4
2,LHS,Time,15,8296957,User,PosLength,2,Neo4j,5
2,RHS,Time,16,23204359,User,PosLength,2,Neo4j,5
2,ReCheck,Time,17,64510301,User,PosLength,2,Neo4j,5
1,Read,Time,1,2025359175,User,RouteSensor,3,EMFIncQuery,1
1,Check,Time,2,28193,User,RouteSensor,3,EMFIncQuery,1
1,LHS,Time,3,3871877,User,RouteSensor,3,EMFIncQuery,1
1,RHS,Time,4,1755317,User,RouteSensor,3,EMFIncQuery,1
1,ReCheck,Time,5,2346,User,RouteSensor,3,EMFIncQuery,1
1,LHS,Time,6,3412770,User,RouteSensor,3,EMFIncQuery,2
1,RHS,Time,7,938514,User,RouteSensor,3,EMFIncQuery,2
1,ReCheck,Time,8,1889,User,RouteSensor,3,EMFIncQuery,2
1,LHS,Time,9,3305447,User,RouteSensor,3,EMFIncQuery,3
1,RHS,Time,10,755113,User,RouteSensor,3,EMFIncQuery,3
1,ReCheck,Time,11,1991,User,RouteSensor,3,EMFIncQuery,3
1,LHS,Time,12,1882049,User,RouteSensor,3,EMFIncQuery,4
1,RHS,Time,13,745335,User,RouteSensor,3,EMFIncQuery,4
1,ReCheck,Time,14,2216,User,RouteSensor,3,EMFIncQuery,4
1,LHS,Time,15,1280620,User,RouteSensor,3,EMFIncQuery,5
1,RHS,Time,16,697693,User,RouteSensor,3,EMFIncQuery,5
1,ReCheck,Time,17,1925,User,RouteSensor,3,EMFIncQuery,5
2,Read,Time,1,2813714372,User,RouteSensor,3,EMFIncQuery,1
2,Check,Time,2,27693,User,RouteSensor,3,EMFIncQuery,1
2,LHS,Time,3,6829254,User,RouteSensor,3,EMFIncQuery,1
2,RHS,Time,4,1904581,User,RouteSensor,3,EMFIncQuery,1
2,ReCheck,Time,5,2908,User,RouteSensor,3,EMFIncQuery,1
2,LHS,Time,6,5827401,User,RouteSensor,3,EMFIncQuery,2
2,RHS,Time,7,738945,User,RouteSensor,3,EMFIncQuery,2
2,ReCheck,Time,8,2484,User,RouteSensor,3,EMFIncQuery,2
2,LHS,Time,9,5731224,User,RouteSensor,3,EMFIncQuery,3
2,RHS,Time,10,763973,User,RouteSensor,3,EMFIncQuery,3
2,ReCheck,Time,11,1940,User,RouteSensor,3,EMFIncQuery,3
2,LHS,Time,12,5737955,User,RouteSensor,3,EMFIncQuery,4
2,RHS,Time,13,599134,User,RouteSensor,3,EMFIncQuery,4
2,ReCheck,Time,14,2088,User,RouteSensor,3,EMFIncQuery,4
2,LHS,Time,15,5854906,User,RouteSensor,3,EMFIncQuery,5
2,RHS,Time,16,755456,User,RouteSensor,3,EMFIncQuery,5
2,ReCheck,Time,17,1889,User,RouteSensor,3,EMFIncQuery,5
2,Read,Time,1,1525563408,Repair,RouteSensor,3,Sesame,1
2,Check,Time,2,259480837,Repair,RouteSensor,3,Sesame,1
2,LHS,Time,3,18905,Repair,RouteSensor,3,Sesame,1
2,RHS,Time,4,56123317,Repair,RouteSensor,3,Sesame,1
2,ReCheck,Time,5,79382573,Repair,RouteSensor,3,Sesame,1
4,Read,Time,1,8472527635,User,PosLength,1,Neo4j,1
4,Check,Time,2,2462554809,User,PosLength,1,Neo4j,1
4,LHS,Time,3,66481592,User,PosLength,1,Neo4j,1
4,RHS,Time,4,32012727,User,PosLength,1,Neo4j,1
4,ReCheck,Time,5,315088458,User,PosLength,1,Neo4j,1
4,LHS,Time,6,30289364,User,PosLength,1,Neo4j,2
4,RHS,Time,7,17922605,User,PosLength,1,Neo4j,2
4,ReCheck,Time,8,313347544,User,PosLength,1,Neo4j,2
4,LHS,Time,9,32855569,User,PosLength,1,Neo4j,3
4,RHS,Time,10,24896663,User,PosLength,1,Neo4j,3
4,ReCheck,Time,11,314746675,User,PosLength,1,Neo4j,3
4,LHS,Time,12,36690730,User,PosLength,1,Neo4j,4
4,RHS,Time,13,20083523,User,PosLength,1,Neo4j,4
4,ReCheck,Time,14,314373645,User,PosLength,1,Neo4j,4
4,LHS,Time,15,36542733,User,PosLength,1,Neo4j,5
4,RHS,Time,16,20439737,User,PosLength,1,Neo4j,5
4,ReCheck,Time,17,319279617,User,PosLength,1,Neo4j,5
4,Read,Time,1,3443684091,Repair,ConnectedSegments,2,EMFIncQuery,1
4,Check,Time,2,27043,Repair,ConnectedSegments,2,EMFIncQuery,1
4,LHS,Time,3,9931,Repair,ConnectedSegments,2,EMFIncQuery,1
4,RHS,Time,4,13525273,Repair,ConnectedSegments,2,EMFIncQuery,1
4,ReCheck,Time,5,2655,Repair,ConnectedSegments,2,EMFIncQuery,1
2,Read,Time,1,2555586546,Repair,PosLength,2,EMFIncQuery,1
2,Check,Time,2,33988,Repair,PosLength,2,EMFIncQuery,1
2,LHS,Time,3,10764,Repair,PosLength,2,EMFIncQuery,1
2,RHS,Time,4,2916725,Repair,PosLength,2,EMFIncQuery,1
2,ReCheck,Time,5,2199,Repair,PosLength,2,EMFIncQuery,1
8,Read,Time,1,12648554700,Repair,ConnectedSegments,3,Neo4j,1
8,Check,Time,2,7595009014,Repair,ConnectedSegments,3,Neo4j,1
8,LHS,Time,3,96286,Repair,ConnectedSegments,3,Neo4j,1
8,RHS,Time,4,79836013,Repair,ConnectedSegments,3,Neo4j,1
8,ReCheck,Time,5,4281761682,Repair,ConnectedSegments,3,Neo4j,1
2,Read,Time,1,7668578533,Repair,PosLength,2,Neo4j,1
2,Check,Time,2,2185088855,Repair,PosLength,2,Neo4j,1
2,LHS,Time,3,80175,Repair,PosLength,2,Neo4j,1
2,RHS,Time,4,30221250,Repair,PosLength,2,Neo4j,1
2,ReCheck,Time,5,298423596,Repair,PosLength,2,Neo4j,1
8,Read,Time,1,12661870088,Repair,ConnectedSegments,1,Neo4j,1
8,Check,Time,2,7674072503,Repair,ConnectedSegments,1,Neo4j,1
8,LHS,Time,3,96303,Repair,ConnectedSegments,1,Neo4j,1
8,RHS,Time,4,73025414,Repair,ConnectedSegments,1,Neo4j,1
8,ReCheck,Time,5,4417696747,Repair,ConnectedSegments,1,Neo4j,1
8,Read,Time,1,12650797161,Repair,RouteSensor,2,Neo4j,1
8,Check,Time,2,3351930345,Repair,RouteSensor,2,Neo4j,1
8,LHS,Time,3,83411,Repair,RouteSensor,2,Neo4j,1
8,RHS,Time,4,31352473,Repair,RouteSensor,2,Neo4j,1
8,ReCheck,Time,5,706677352,Repair,RouteSensor,2,Neo4j,1
8,Read,Time,1,12784225682,Repair,PosLength,3,Neo4j,1
8,Check,Time,2,3012784446,Repair,PosLength,3,Neo4j,1
8,LHS,Time,3,83862,Repair,PosLength,3,Neo4j,1
8,RHS,Time,4,25080828,Repair,PosLength,3,Neo4j,1
8,ReCheck,Time,5,739757165,Repair,PosLength,3,Neo4j,1
4,Read,Time,1,1941516828,User,RouteSensor,3,Sesame,1
4,Check,Time,2,331430297,User,RouteSensor,3,Sesame,1
4,LHS,Time,3,1602118,User,RouteSensor,3,Sesame,1
4,RHS,Time,4,4209871,User,RouteSensor,3,Sesame,1
4,ReCheck,Time,5,121798367,User,RouteSensor,3,Sesame,1
4,LHS,Time,6,323275,User,RouteSensor,3,Sesame,2
4,RHS,Time,7,2180947,User,RouteSensor,3,Sesame,2
4,ReCheck,Time,8,79872554,User,RouteSensor,3,Sesame,2
4,LHS,Time,9,327588,User,RouteSensor,3,Sesame,3
4,RHS,Time,10,2757660,User,RouteSensor,3,Sesame,3
4,ReCheck,Time,11,48606128,User,RouteSensor,3,Sesame,3
4,LHS,Time,12,285281,User,RouteSensor,3,Sesame,4
4,RHS,Time,13,3426039,User,RouteSensor,3,Sesame,4
4,ReCheck,Time,14,39020607,User,RouteSensor,3,Sesame,4
4,LHS,Time,15,295176,User,RouteSensor,3,Sesame,5
4,RHS,Time,16,2219934,User,RouteSensor,3,Sesame,5
4,ReCheck,Time,17,36351177,User,RouteSensor,3,Sesame,5
4,Read,Time,1,3778793707,User,ConnectedSegments,2,EMFIncQuery,1
4,Check,Time,2,28463,User,ConnectedSegments,2,EMFIncQuery,1
4,LHS,Time,3,13452821,User,ConnectedSegments,2,EMFIncQuery,1
4,RHS,Time,4,5768578,User,ConnectedSegments,2,EMFIncQuery,1
4,ReCheck,Time,5,2196,User,ConnectedSegments,2,EMFIncQuery,1
4,LHS,Time,6,9179684,User,ConnectedSegments,2,EMFIncQuery,2
4,RHS,Time,7,3674457,User,ConnectedSegments,2,EMFIncQuery,2
4,ReCheck,Time,8,1876,User,ConnectedSegments,2,EMFIncQuery,2
4,LHS,Time,9,5565113,User,ConnectedSegments,2,EMFIncQuery,3
4,RHS,Time,10,3723968,User,ConnectedSegments,2,EMFIncQuery,3
4,ReCheck,Time,11,1648,User,ConnectedSegments,2,EMFIncQuery,3
4,LHS,Time,12,1514803,User,ConnectedSegments,2,EMFIncQuery,4
4,RHS,Time,13,3872938,User,ConnectedSegments,2,EMFIncQuery,4
4,ReCheck,Time,14,1636,User,ConnectedSegments,2,EMFIncQuery,4
4,LHS,Time,15,5481408,User,ConnectedSegments,2,EMFIncQuery,5
4,RHS,Time,16,3611492,User,ConnectedSegments,2,EMFIncQuery,5
4,ReCheck,Time,17,1696,User,ConnectedSegments,2,EMFIncQuery,5
1,Read,Time,1,5628141857,User,PosLength,2,Neo4j,1
1,Check,Time,2,1758355529,User,PosLength,2,Neo4j,1
1,LHS,Time,3,25020025,User,PosLength,2,Neo4j,1
1,RHS,Time,4,28081232,User,PosLength,2,Neo4j,1
1,ReCheck,Time,5,382220859,User,PosLength,2,Neo4j,1
1,LHS,Time,6,16183857,User,PosLength,2,Neo4j,2
1,RHS,Time,7,15668115,User,PosLength,2,Neo4j,2
1,ReCheck,Time,8,329516032,User,PosLength,2,Neo4j,2
1,LHS,Time,9,19467495,User,PosLength,2,Neo4j,3
1,RHS,Time,10,17379983,User,PosLength,2,Neo4j,3
1,ReCheck,Time,11,102130589,User,PosLength,2,Neo4j,3
1,LHS,Time,12,13300936,User,PosLength,2,Neo4j,4
1,RHS,Time,13,19336422,User,PosLength,2,Neo4j,4
1,ReCheck,Time,14,82573875,User,PosLength,2,Neo4j,4
1,LHS,Time,15,13736310,User,PosLength,2,Neo4j,5
1,RHS,Time,16,18346482,User,PosLength,2,Neo4j,5
1,ReCheck,Time,17,85406091,User,PosLength,2,Neo4j,5
2,Read,Time,1,7707464379,User,PosLength,3,Neo4j,1
2,Check,Time,2,2085395551,User,PosLength,3,Neo4j,1
2,LHS,Time,3,46680171,User,PosLength,3,Neo4j,1
2,RHS,Time,4,42741744,User,PosLength,3,Neo4j,1
2,ReCheck,Time,5,661703678,User,PosLength,3,Neo4j,1
2,LHS,Time,6,29945418,User,PosLength,3,Neo4j,2
2,RHS,Time,7,32579392,User,PosLength,3,Neo4j,2
2,ReCheck,Time,8,549538058,User,PosLength,3,Neo4j,2
2,LHS,Time,9,27961195,User,PosLength,3,Neo4j,3
2,RHS,Time,10,23699574,User,PosLength,3,Neo4j,3
2,ReCheck,Time,11,203475522,User,PosLength,3,Neo4j,3
2,LHS,Time,12,28696179,User,PosLength,3,Neo4j,4
2,RHS,Time,13,24746465,User,PosLength,3,Neo4j,4
2,ReCheck,Time,14,204977478,User,PosLength,3,Neo4j,4
2,LHS,Time,15,29977739,User,PosLength,3,Neo4j,5
2,RHS,Time,16,21567977,User,PosLength,3,Neo4j,5
2,ReCheck,Time,17,161804582,User,PosLength,3,Neo4j,5
1,Read,Time,1,1123980369,User,PosLength,1,Sesame,1
1,Check,Time,2,370391198,User,PosLength,1,Sesame,1
1,LHS,Time,3,10711983,User,PosLength,1,Sesame,1
1,RHS,Time,4,13944274,User,PosLength,1,Sesame,1
1,ReCheck,Time,5,132341291,User,PosLength,1,Sesame,1
1,LHS,Time,6,7578015,User,PosLength,1,Sesame,2
